emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
87,67,44,33,22,29,108,178,nan,1.8625389091002715,15.030884218655997,13.048157408388866,8.9777389677118933,6.6846151861884868,15.860857355231701,9.5372111703904121,7.0785184140777471,15.243209336770457,10.639053442173083,7.834569649637654,24.986803689075622,10.199896646411384,7.6850707113186898
83,66,44,33,23,29,100,170,nan,1.8315533567820088,15.035819256480909,13.051337732105733,8.9807354719125243,6.6865868627667497,15.855115778396264,9.5226837709429457,7.0679668008834575,15.244578222437577,10.644473578715292,7.8385747291982204,24.99293896471918,10.19519372451,7.6810277666115372
91,74,46,33,25,28,102,164,nan,1.8166003253042726,15.130276763315091,13.054035571888072,8.9832331491581261,6.6883118666318122,15.834384442545232,9.5148648222650127,7.0629737624530611,15.243837475670396,10.647045618849814,7.8405414338980384,24.996478637635178,10.191207313017784,7.6778112926936739
91,69,42,31,27,30,93,149,nan,1.755383737014891,15.13706337417409,13.061674205145374,8.9870156066796447,6.6909103622119472,15.821823662310626,9.516161770754449,7.0643437639005713,15.240747991127458,10.651206425377101,7.8438470041503177,24.997291917392879,10.189596821828031,7.6764974791033902
89,72,41,30,27,29,85,142,nan,1.7380362309272659,15.148925857164617,13.066830867787148,8.9905279610276221,6.6932301735786668,15.817418075256391,9.5155637400937945,7.0641286444125617,15.238729425412798,10.654242478219617,7.8461060327161833,24.997626588755725,10.18744591331523,7.6748235255274837
101,76,42,30,27,29,89,143,nan,1.6980093254354294,15.185185509715179,13.093836571760123,9.0189322453108716,6.7131765732902879,15.806918551841557,9.523741078610124,7.0705984628669203,15.235310372721484,10.658212207297641,7.8492957581149954,24.998609291533455,10.182375252711772,7.6709182777595792
103,77,51,37,28,31,94,148,nan,1.6864961789835011,15.197925705953248,13.12761361851307,9.0383921137543233,6.7261258400943111,15.795168499876775,9.5298416863831132,7.075540345669129,15.236204461804158,10.659954808324533,7.8504826152167242,24.995389124233871,10.163081065613513,7.6565366429175246
97,71,52,35,28,32,92,147,nan,1.657356026210024,15.26476788273626,13.166537134017078,9.0748458365690841,6.7514391893520509,15.798983026813062,9.5333150611689881,7.0779327968974775,15.24269604424097,10.664017155234363,7.8531829183840944,24.995578567428439,10.16215932664557,7.6558066367722599
95,63,51,33,25,30,81,138,nan,1.6429338626080352,15.286354680095601,13.173556476133816,9.0958674868021916,6.7666534603802768,15.799942863006059,9.5369724255586341,7.080464842639123,15.248575263641696,10.664380117490326,7.853067900031812,25.005637883527871,10.154965134210938,7.6495823399401717
96,62,55,33,26,29,84,144,nan,1.5391089569545373,15.326710303584498,13.217883686906781,9.1615562079129589,6.8137036154277038,15.760408732064516,9.5582784671177414,7.0978420643118962,15.248285714066562,10.665091358033719,7.8536278388689009,25.032106139691237,10.155182133873375,7.6471386747385433
84,78,63,35,27,30,83,128,nan,1.5000064339686827,15.222240826802707,13.222826109488125,9.1789590336310933,6.8264092259144515,15.737734272498329,9.5806795935226301,7.115567277275245,15.247597626578592,10.666198686574271,7.8544765442246032,25.03633599857876,10.160904754744996,7.6508430852870584
94,80,56,27,25,28,74,124,nan,1.4580318184291627,15.139742845802592,13.226330991166742,9.1943379249407027,6.8377051161429199,15.721261111489889,9.596921400022806,7.1282197074973395,15.241400128303853,10.671415989259721,7.8585398861263585,25.03660325676875,10.160830149818819,7.650609069992572
102,87,52,27,23,26,72,131,nan,1.4714750426367513,15.093589656350352,13.236199381229532,9.2303958889369433,6.8641257825710582,15.691446591885255,9.6084827724943533,7.1380600548089621,15.235471715615093,10.678403396785827,7.8639659731827534,25.036660765465978,10.160886384789842,7.6506556723687238
110,91,48,27,24,27,78,128,nan,1.4448938905230082,14.992240585295271,13.255011871206813,9.2934635580990346,6.9101893450680594,15.676487281978625,9.618521499461913,7.1461137531598586,15.228043441991614,10.686407356826354,7.8701961751822882,25.036637853235938,10.161019743175153,7.6507224330643275
113,91,48,27,24,27,72,114,nan,1.4462354061085043,14.813639147499529,13.263465733574559,9.3286627517368323,6.9359750844537498,15.599838161048721,9.6607236653500337,7.1812232678329044,15.225097107960471,10.692103538438177,7.8743753986782687,25.032160222152346,10.158072486349901,7.6485281062456547
115,80,38,25,20,26,67,116,nan,1.423011700366374,14.462204431104498,13.265816229504033,9.3882420728557641,6.9803077451177398,15.569854176097772,9.6791999627696406,7.1963087872494969,15.178908088389663,10.72251614841465,7.8991263506778822,25.030842872787353,10.159414173915273,7.6496170738029816
108,79,39,27,22,24,68,124,nan,1.4055768928679051,14.310535974108584,13.26613626193037,9.4122554669021739,6.9982431407170953,15.568270290652027,9.6828882952725266,7.1991150206434789,15.164859102069684,10.736724101321826,7.9102280613291063,25.030613267009791,10.160272162181208,7.6503665045123919
108,71,41,28,22,26,71,119,nan,1.397245932646304,14.215137519018791,13.279482257925611,9.4518795605165753,7.0272950473678311,15.56616867622601,9.6860583743813837,7.2015866979595842,15.155109732482446,10.746453219570759,7.9178608928984868,25.028354934296996,10.166355311669728,7.654908541299867
93,64,42,27,21,23,63,123,nan,1.3528123969007222,14.070082345299415,13.280334277288949,9.4808052077946741,7.0488453497813923,15.55785877496265,9.6963901739479077,7.20974329862511,15.135371994685025,10.761011684536097,7.9296148650954743,25.026318753790562,10.175953178130806,7.6621292016558886
96,70,41,28,20,23,60,118,nan,1.2848178872884184,13.891558522643786,13.280566514312362,9.5078543110375708,7.0689137424379149,15.553246372364654,9.7025413733032551,7.2144126712374117,15.117598624602079,10.773275614751411,7.9395020847286508,25.023759764047263,10.17842163512127,7.6639345712944547
